,period,location,player,pass,x_start,y_start,x_end,y_end,id,recipient_name,0,recipient,length,angle,height,end_location,type,body_part,outcome,aerial_won,deflected,outswinging,technique,switch,cross,assisted_shot_id,goal_assist,through_ball,inswinging,shot_assist,no_touch,miscommunication,cut_back
0,1,"[60.0, 40.0]",Ciro Immobile,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 12.509596, 'angle': -2.566893, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [49.5, 33.2], 'type': {'id': 65, 'name': 'Kick Off'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",60.0,40.0,49.5,33.2,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",12.509596,-2.566893,"{'id': 1, 'name': 'Ground Pass'}","[49.5, 33.2]","{'id': 65, 'name': 'Kick Off'}","{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
1,1,"[48.0, 35.7]",Marco Verratti,"{'recipient': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'length': 36.138622, 'angle': 1.8224863, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [39.0, 70.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",48.0,35.7,39.0,70.7,11514.0,Giovanni Di Lorenzo,,"{'id': 11514, 'name': 'Giovanni Di Lorenzo'}",36.138622,1.8224863,"{'id': 1, 'name': 'Ground Pass'}","[39.0, 70.7]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
2,1,"[39.2, 68.4]",Giovanni Di Lorenzo,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 25.988073, 'angle': -2.153463, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [24.9, 46.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",39.2,68.4,24.9,46.7,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",25.988073,-2.153463,"{'id': 1, 'name': 'Ground Pass'}","[24.9, 46.7]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
3,1,"[25.3, 46.4]",Leonardo Bonucci,"{'recipient': {'id': 6954, 'name': 'Giorgio Chiellini'}, 'length': 28.714108, 'angle': -1.602145, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [24.4, 17.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",25.3,46.4,24.4,17.7,6954.0,Giorgio Chiellini,,"{'id': 6954, 'name': 'Giorgio Chiellini'}",28.714108,-1.602145,"{'id': 1, 'name': 'Ground Pass'}","[24.4, 17.7]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
4,1,"[23.9, 18.6]",Giorgio Chiellini,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 26.580069, 'angle': 1.8568478, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [16.4, 44.1], 'body_part': {'id': 38, 'name': 'Left Foot'}}",23.9,18.6,16.4,44.1,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",26.580069,1.8568478,"{'id': 1, 'name': 'Ground Pass'}","[16.4, 44.1]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
5,1,"[16.2, 44.3]",Leonardo Bonucci,"{'recipient': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'length': 25.403149, 'angle': -1.9498407, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [6.8, 20.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",16.2,44.3,6.8,20.7,7036.0,Gianluigi Donnarumma,,"{'id': 7036, 'name': 'Gianluigi Donnarumma'}",25.403149,-1.9498407,"{'id': 1, 'name': 'Ground Pass'}","[6.8, 20.7]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
6,1,"[6.4, 20.4]",Gianluigi Donnarumma,"{'recipient': {'id': 7788, 'name': 'Ciro Immobile'}, 'length': 53.600372, 'angle': -0.14981246, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [59.4, 12.4], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",6.4,20.4,59.4,12.4,7788.0,Ciro Immobile,,"{'id': 7788, 'name': 'Ciro Immobile'}",53.600372,-0.14981246,"{'id': 3, 'name': 'High Pass'}","[59.4, 12.4]",,"{'id': 40, 'name': 'Right Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
7,1,"[60.7, 67.7]",John Stones,"{'recipient': {'id': 4706, 'name': 'Kalvin Phillips'}, 'length': 7.5059977, 'angle': -0.039978687, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [68.2, 67.4], 'type': {'id': 66, 'name': 'Recovery'}, 'aerial_won': True, 'deflected': True}",60.7,67.7,68.2,67.4,4706.0,Kalvin Phillips,,"{'id': 4706, 'name': 'Kalvin Phillips'}",7.5059977,-0.039978687,"{'id': 2, 'name': 'Low Pass'}","[68.2, 67.4]","{'id': 66, 'name': 'Recovery'}",,,True,True,,,,,,,,,,,,
8,1,"[68.2, 66.5]",Kalvin Phillips,"{'recipient': {'id': 3308, 'name': 'Kieran Trippier'}, 'length': 9.192389, 'angle': 1.8236904, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [65.9, 75.4], 'body_part': {'id': 40, 'name': 'Right Foot'}, 'outcome': {'id': 9, 'name': 'Incomplete'}}",68.2,66.5,65.9,75.4,3308.0,Kieran Trippier,,"{'id': 3308, 'name': 'Kieran Trippier'}",9.192389,1.8236904,"{'id': 3, 'name': 'High Pass'}","[65.9, 75.4]",,"{'id': 40, 'name': 'Right Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
9,1,"[69.4, 80.0]",Kieran Trippier,"{'recipient': {'id': 3205, 'name': 'Kyle Walker'}, 'length': 28.463486, 'angle': -3.0747907, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [41.0, 78.1], 'type': {'id': 67, 'name': 'Throw-in'}}",69.4,80.0,41.0,78.1,3205.0,Kyle Walker,,"{'id': 3205, 'name': 'Kyle Walker'}",28.463486,-3.0747907,"{'id': 2, 'name': 'Low Pass'}","[41.0, 78.1]","{'id': 67, 'name': 'Throw-in'}",,,,,,,,,,,,,,,,
10,1,"[35.3, 71.0]",Kyle Walker,"{'recipient': {'id': 3468, 'name': 'Jordan Pickford'}, 'length': 36.625946, 'angle': -2.2323184, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [12.8, 42.1], 'body_part': {'id': 40, 'name': 'Right Foot'}}",35.3,71.0,12.8,42.1,3468.0,Jordan Pickford,,"{'id': 3468, 'name': 'Jordan Pickford'}",36.625946,-2.2323184,"{'id': 1, 'name': 'Ground Pass'}","[12.8, 42.1]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
11,1,"[15.0, 37.5]",Jordan Pickford,"{'recipient': {'id': 3336, 'name': 'Harry Maguire'}, 'length': 16.102795, 'angle': -1.5521649, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [15.3, 21.4], 'body_part': {'id': 38, 'name': 'Left Foot'}}",15.0,37.5,15.3,21.4,3336.0,Harry Maguire,,"{'id': 3336, 'name': 'Harry Maguire'}",16.102795,-1.5521649,"{'id': 1, 'name': 'Ground Pass'}","[15.3, 21.4]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
12,1,"[18.3, 21.8]",Harry Maguire,"{'recipient': {'id': 3382, 'name': 'Luke Shaw'}, 'length': 28.185812, 'angle': -0.730178, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [39.3, 3.0], 'body_part': {'id': 40, 'name': 'Right Foot'}}",18.3,21.8,39.3,3.0,3382.0,Luke Shaw,,"{'id': 3382, 'name': 'Luke Shaw'}",28.185812,-0.730178,"{'id': 2, 'name': 'Low Pass'}","[39.3, 3.0]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
13,1,"[37.8, 3.9]",Luke Shaw,"{'recipient': {'id': 3336, 'name': 'Harry Maguire'}, 'length': 21.232286, 'angle': 2.7348456, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [18.3, 12.3], 'body_part': {'id': 38, 'name': 'Left Foot'}}",37.8,3.9,18.3,12.3,3336.0,Harry Maguire,,"{'id': 3336, 'name': 'Harry Maguire'}",21.232286,2.7348456,"{'id': 1, 'name': 'Ground Pass'}","[18.3, 12.3]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
14,1,"[16.2, 13.0]",Harry Maguire,"{'recipient': {'id': 3468, 'name': 'Jordan Pickford'}, 'length': 24.149742, 'angle': 2.3005335, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [0.1, 31.0], 'outcome': {'id': 75, 'name': 'Out'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",16.2,13.0,0.1,31.0,3468.0,Jordan Pickford,,"{'id': 3468, 'name': 'Jordan Pickford'}",24.149742,2.3005335,"{'id': 1, 'name': 'Ground Pass'}","[0.1, 31.0]",,"{'id': 40, 'name': 'Right Foot'}","{'id': 75, 'name': 'Out'}",,,,,,,,,,,,,,
15,1,"[120.0, 80.0]",Lorenzo Insigne,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 39.872925, 'angle': -1.8139502, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [110.4, 41.3], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'type': {'id': 61, 'name': 'Corner'}, 'body_part': {'id': 40, 'name': 'Right Foot'}, 'outswinging': True, 'technique': {'id': 105, 'name': 'Outswinging'}}",120.0,80.0,110.4,41.3,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",39.872925,-1.8139502,"{'id': 3, 'name': 'High Pass'}","[110.4, 41.3]","{'id': 61, 'name': 'Corner'}","{'id': 40, 'name': 'Right Foot'}","{'id': 9, 'name': 'Incomplete'}",,,True,"{'id': 105, 'name': 'Outswinging'}",,,,,,,,,,
16,1,"[49.4, 16.3]",Raheem Sterling,"{'recipient': {'id': 7843, 'name': 'Mason Mount'}, 'length': 12.965339, 'angle': -2.1138613, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [42.7, 5.2], 'body_part': {'id': 37, 'name': 'Head'}, 'type': {'id': 66, 'name': 'Recovery'}}",49.4,16.3,42.7,5.2,7843.0,Mason Mount,,"{'id': 7843, 'name': 'Mason Mount'}",12.965339,-2.1138613,"{'id': 3, 'name': 'High Pass'}","[42.7, 5.2]","{'id': 66, 'name': 'Recovery'}","{'id': 37, 'name': 'Head'}",,,,,,,,,,,,,,,
17,1,"[42.4, 5.1]",Mason Mount,"{'recipient': {'id': 3382, 'name': 'Luke Shaw'}, 'length': 16.643316, 'angle': 3.069429, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [25.8, 6.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",42.4,5.1,25.8,6.3,3382.0,Luke Shaw,,"{'id': 3382, 'name': 'Luke Shaw'}",16.643316,3.069429,"{'id': 2, 'name': 'Low Pass'}","[25.8, 6.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
18,1,"[36.0, 2.8]",Luke Shaw,"{'recipient': {'id': 10955, 'name': 'Harry Kane'}, 'length': 12.549502, 'angle': 0.71208346, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [45.5, 11.0], 'body_part': {'id': 38, 'name': 'Left Foot'}}",36.0,2.8,45.5,11.0,10955.0,Harry Kane,,"{'id': 10955, 'name': 'Harry Kane'}",12.549502,0.71208346,"{'id': 1, 'name': 'Ground Pass'}","[45.5, 11.0]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
19,1,"[59.8, 27.1]",Harry Kane,"{'recipient': {'id': 3308, 'name': 'Kieran Trippier'}, 'length': 54.502293, 'angle': 0.93646926, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [92.1, 71.0], 'switch': True, 'body_part': {'id': 40, 'name': 'Right Foot'}}",59.8,27.1,92.1,71.0,3308.0,Kieran Trippier,,"{'id': 3308, 'name': 'Kieran Trippier'}",54.502293,0.93646926,"{'id': 1, 'name': 'Ground Pass'}","[92.1, 71.0]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,True,,,,,,,,,
20,1,"[101.7, 62.4]",Kieran Trippier,"{'recipient': {'id': 3382, 'name': 'Luke Shaw'}, 'length': 30.442404, 'angle': -1.2116412, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [112.4, 33.9], 'cross': True, 'assisted_shot_id': '6605af47-8d44-4f52-9b8d-65598a9c0ef1', 'goal_assist': True, 'body_part': {'id': 40, 'name': 'Right Foot'}}",101.7,62.4,112.4,33.9,3382.0,Luke Shaw,,"{'id': 3382, 'name': 'Luke Shaw'}",30.442404,-1.2116412,"{'id': 3, 'name': 'High Pass'}","[112.4, 33.9]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,True,6605af47-8d44-4f52-9b8d-65598a9c0ef1,True,,,,,,
21,1,"[60.0, 40.0]",Ciro Immobile,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 17.681911, 'angle': 2.8430936, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [43.1, 45.2], 'type': {'id': 65, 'name': 'Kick Off'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",60.0,40.0,43.1,45.2,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",17.681911,2.8430936,"{'id': 1, 'name': 'Ground Pass'}","[43.1, 45.2]","{'id': 65, 'name': 'Kick Off'}","{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
22,1,"[43.0, 49.9]",Jorge Luiz Frello Filho,"{'recipient': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'length': 27.167995, 'angle': 1.1978086, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [52.9, 75.2], 'body_part': {'id': 40, 'name': 'Right Foot'}}",43.0,49.9,52.9,75.2,11514.0,Giovanni Di Lorenzo,,"{'id': 11514, 'name': 'Giovanni Di Lorenzo'}",27.167995,1.1978086,"{'id': 1, 'name': 'Ground Pass'}","[52.9, 75.2]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
23,1,"[62.5, 77.1]",Giovanni Di Lorenzo,"{'recipient': {'id': 7156, 'name': 'Federico Chiesa'}, 'length': 22.192116, 'angle': -0.36879143, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [83.2, 69.1], 'body_part': {'id': 40, 'name': 'Right Foot'}}",62.5,77.1,83.2,69.1,7156.0,Federico Chiesa,,"{'id': 7156, 'name': 'Federico Chiesa'}",22.192116,-0.36879143,"{'id': 1, 'name': 'Ground Pass'}","[83.2, 69.1]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
24,1,"[83.1, 69.0]",Federico Chiesa,"{'recipient': {'id': 7788, 'name': 'Ciro Immobile'}, 'length': 9.831073, 'angle': -1.7342727, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [81.5, 59.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",83.1,69.0,81.5,59.3,7788.0,Ciro Immobile,,"{'id': 7788, 'name': 'Ciro Immobile'}",9.831073,-1.7342727,"{'id': 1, 'name': 'Ground Pass'}","[81.5, 59.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
25,1,"[80.0, 59.1]",Ciro Immobile,"{'recipient': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'length': 31.269953, 'angle': -1.4393014, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [84.1, 28.1], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",80.0,59.1,84.1,28.1,7037.0,Lorenzo Insigne,,"{'id': 7037, 'name': 'Lorenzo Insigne'}",31.269953,-1.4393014,"{'id': 2, 'name': 'Low Pass'}","[84.1, 28.1]",,"{'id': 40, 'name': 'Right Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
26,1,"[38.3, 57.8]",Kieran Trippier,"{'recipient': {'id': 3233, 'name': 'Raheem Sterling'}, 'length': 49.18638, 'angle': -0.14074697, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [87.0, 50.9], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",38.3,57.8,87.0,50.9,3233.0,Raheem Sterling,,"{'id': 3233, 'name': 'Raheem Sterling'}",49.18638,-0.14074697,"{'id': 3, 'name': 'High Pass'}","[87.0, 50.9]",,"{'id': 40, 'name': 'Right Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
27,1,"[33.1, 29.2]",Giorgio Chiellini,"{'recipient': {'id': 4355, 'name': 'Emerson Palmieri dos Santos'}, 'length': 15.880806, 'angle': -1.028217, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [41.3, 15.6], 'type': {'id': 66, 'name': 'Recovery'}, 'aerial_won': True}",33.1,29.2,41.3,15.6,4355.0,Emerson Palmieri dos Santos,,"{'id': 4355, 'name': 'Emerson Palmieri dos Santos'}",15.880806,-1.028217,"{'id': 3, 'name': 'High Pass'}","[41.3, 15.6]","{'id': 66, 'name': 'Recovery'}",,,True,,,,,,,,,,,,,
28,1,"[38.8, 15.1]",Emerson Palmieri dos Santos,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 6.860029, 'angle': 0.5354195, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [44.7, 18.6], 'body_part': {'id': 38, 'name': 'Left Foot'}}",38.8,15.1,44.7,18.6,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",6.860029,0.5354195,"{'id': 2, 'name': 'Low Pass'}","[44.7, 18.6]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
29,1,"[44.7, 18.6]",Marco Verratti,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 12.56702, 'angle': 2.1808703, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [37.5, 28.9], 'body_part': {'id': 40, 'name': 'Right Foot'}}",44.7,18.6,37.5,28.9,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",12.56702,2.1808703,"{'id': 1, 'name': 'Ground Pass'}","[37.5, 28.9]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
30,1,"[35.2, 31.1]",Jorge Luiz Frello Filho,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 14.838464, 'angle': 2.1644063, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [26.9, 43.4], 'body_part': {'id': 40, 'name': 'Right Foot'}}",35.2,31.1,26.9,43.4,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",14.838464,2.1644063,"{'id': 1, 'name': 'Ground Pass'}","[26.9, 43.4]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
31,1,"[35.8, 46.4]",Leonardo Bonucci,"{'recipient': {'id': 7788, 'name': 'Ciro Immobile'}, 'length': 29.6744, 'angle': -0.070827276, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [65.4, 44.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",35.8,46.4,65.4,44.3,7788.0,Ciro Immobile,,"{'id': 7788, 'name': 'Ciro Immobile'}",29.6744,-0.070827276,"{'id': 3, 'name': 'High Pass'}","[65.4, 44.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
32,1,"[65.4, 44.3]",Ciro Immobile,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 8.646965, 'angle': -3.037321, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [56.8, 43.4], 'body_part': {'id': 70, 'name': 'Other'}}",65.4,44.3,56.8,43.4,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",8.646965,-3.037321,"{'id': 2, 'name': 'Low Pass'}","[56.8, 43.4]",,"{'id': 70, 'name': 'Other'}",,,,,,,,,,,,,,,
33,1,"[72.0, 47.0]",Jorge Luiz Frello Filho,"{'recipient': {'id': 8181, 'name': 'Nicolò Barella'}, 'length': 17.978876, 'angle': 1.0971988, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [80.2, 63.0], 'body_part': {'id': 40, 'name': 'Right Foot'}}",72.0,47.0,80.2,63.0,8181.0,Nicolò Barella,,"{'id': 8181, 'name': 'Nicolò Barella'}",17.978876,1.0971988,"{'id': 1, 'name': 'Ground Pass'}","[80.2, 63.0]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
34,1,"[83.5, 64.1]",Nicolò Barella,"{'recipient': {'id': 7156, 'name': 'Federico Chiesa'}, 'length': 19.394072, 'angle': -0.408277, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [101.3, 56.4], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",83.5,64.1,101.3,56.4,7156.0,Federico Chiesa,,"{'id': 7156, 'name': 'Federico Chiesa'}",19.394072,-0.408277,"{'id': 3, 'name': 'High Pass'}","[101.3, 56.4]",,"{'id': 40, 'name': 'Right Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
35,1,"[18.8, 23.7]",Harry Maguire,"{'recipient': {'id': 3943, 'name': 'Declan Rice'}, 'length': 4.3185644, 'angle': -0.8345389, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [21.7, 20.5], 'type': {'id': 66, 'name': 'Recovery'}, 'body_part': {'id': 37, 'name': 'Head'}}",18.8,23.7,21.7,20.5,3943.0,Declan Rice,,"{'id': 3943, 'name': 'Declan Rice'}",4.3185644,-0.8345389,"{'id': 2, 'name': 'Low Pass'}","[21.7, 20.5]","{'id': 66, 'name': 'Recovery'}","{'id': 37, 'name': 'Head'}",,,,,,,,,,,,,,,
36,1,"[18.9, 12.7]",Declan Rice,"{'recipient': {'id': 7843, 'name': 'Mason Mount'}, 'length': 13.411189, 'angle': -0.5404195, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [30.4, 5.8], 'body_part': {'id': 38, 'name': 'Left Foot'}}",18.9,12.7,30.4,5.8,7843.0,Mason Mount,,"{'id': 7843, 'name': 'Mason Mount'}",13.411189,-0.5404195,"{'id': 1, 'name': 'Ground Pass'}","[30.4, 5.8]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
37,1,"[37.8, 11.5]",Harry Maguire,"{'recipient': {'id': 10955, 'name': 'Harry Kane'}, 'length': 59.817806, 'angle': -0.085362524, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [97.4, 6.4], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'type': {'id': 62, 'name': 'Free Kick'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",37.8,11.5,97.4,6.4,10955.0,Harry Kane,,"{'id': 10955, 'name': 'Harry Kane'}",59.817806,-0.085362524,"{'id': 3, 'name': 'High Pass'}","[97.4, 6.4]","{'id': 62, 'name': 'Free Kick'}","{'id': 40, 'name': 'Right Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
38,1,"[21.4, 73.7]",Giovanni Di Lorenzo,"{'recipient': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'length': 33.316963, 'angle': -2.137986, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [3.5, 45.6], 'type': {'id': 62, 'name': 'Free Kick'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",21.4,73.7,3.5,45.6,7036.0,Gianluigi Donnarumma,,"{'id': 7036, 'name': 'Gianluigi Donnarumma'}",33.316963,-2.137986,"{'id': 1, 'name': 'Ground Pass'}","[3.5, 45.6]","{'id': 62, 'name': 'Free Kick'}","{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
39,1,"[7.9, 40.6]",Gianluigi Donnarumma,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 9.732934, 'angle': 0.08228799, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [17.6, 41.4], 'body_part': {'id': 40, 'name': 'Right Foot'}}",7.9,40.6,17.6,41.4,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",9.732934,0.08228799,"{'id': 1, 'name': 'Ground Pass'}","[17.6, 41.4]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
40,1,"[29.6, 48.1]",Marco Verratti,"{'recipient': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'length': 27.049583, 'angle': 1.1600794, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [40.4, 72.9], 'body_part': {'id': 40, 'name': 'Right Foot'}}",29.6,48.1,40.4,72.9,11514.0,Giovanni Di Lorenzo,,"{'id': 11514, 'name': 'Giovanni Di Lorenzo'}",27.049583,1.1600794,"{'id': 1, 'name': 'Ground Pass'}","[40.4, 72.9]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
41,1,"[56.3, 73.2]",Giovanni Di Lorenzo,"{'recipient': {'id': 7788, 'name': 'Ciro Immobile'}, 'length': 13.720787, 'angle': -0.76478255, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [66.2, 63.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",56.3,73.2,66.2,63.7,7788.0,Ciro Immobile,,"{'id': 7788, 'name': 'Ciro Immobile'}",13.720787,-0.76478255,"{'id': 1, 'name': 'Ground Pass'}","[66.2, 63.7]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
42,1,"[66.2, 63.7]",Ciro Immobile,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 18.780043, 'angle': 2.6112185, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [50.0, 73.2], 'body_part': {'id': 40, 'name': 'Right Foot'}}",66.2,63.7,50.0,73.2,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",18.780043,2.6112185,"{'id': 2, 'name': 'Low Pass'}","[50.0, 73.2]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
43,1,"[48.9, 69.8]",Marco Verratti,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 28.755869, 'angle': -2.035999, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [36.0, 44.1], 'body_part': {'id': 40, 'name': 'Right Foot'}}",48.9,69.8,36.0,44.1,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",28.755869,-2.035999,"{'id': 1, 'name': 'Ground Pass'}","[36.0, 44.1]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
